text,intent
Thi thoảng tôi bị nhức đầu nhẹ từ lúc ngủ dậy tới giờ,bao_dau_dau
Tự nhiên tôi thấy nhức hai bên thái dương nhức như búa bổ khi nhìn màn hình lâu khó chịu suốt từ sáng,bao_dau_dau
Đồ uống nào tốt cho sức khỏe hơn nước ngọt?,tu_van_dinh_duong
Tôi thấy nóng như đang sốt làm người tôi cứ nóng như lò than nhất là lúc vừa ngủ dậy,bao_sot
Cả ngày nay tôi cứ nóng hâm hấp làm người tôi cứ nóng như lò than dù không làm gì cũng nóng,bao_sot
Dạo này tôi bị người nóng bất thường làm người tôi cứ nóng như lò than khi tôi đo nhiệt độ thì cao hơn thường lệ,bao_sot
Tự nhiên tôi bị đau quanh rốn âm ỉ mấy ngày nay không rõ có phải do ăn uống,bao_dau_bung
Làm việc văn phòng cả ngày thì nên chuẩn bị đồ ăn gì mang theo cho đỡ mệt?,tu_van_dinh_duong
Tôi đang tìm hiểu về xe cộ hôm nay.,other
"Tự nhiên tôi cảm giác căng thẳng suốt kèm tim đập nhanh, không tập trung làm được việc gì",lo_lang_stress
Dạo này tôi bị nóng phừng phừng làm tôi thấy khó chịu mỗi khi di chuyển là nóng tăng lên,bao_sot
Tôi đang muốn hỏi về sách báo dạo gần đây.,other
Tôi muốn biết về đời sống năm nay.,other
Sáng đến giờ tôi cứ đau vùng trán nhói nhẹ sau khi làm việc nhiều khiến tôi phải dừng lại nghỉ,bao_dau_dau
Mấy hôm nay tôi cứ thấy nghi mình bị hơi sốt từ tối qua từ lúc trưa tới giờ,bao_sot
Tôi thấy mệt mỏi kéo dài làm người tôi nặng trĩu phải cố gắng mới đi nổi,bao_met_moi
Tôi đang quan tâm đến kế hoạch tuần hiện tại.,other
Nếu muốn cải thiện thể lực thì bài tập cho người bận rộn có phù hợp không?,tu_van_tap_luyen
Thực phẩm nào tốt để món giàu đạm nhưng vẫn nhẹ bụng?,tu_van_dinh_duong
Thỉnh thoảng tôi bị ho từng cơn vướng vướng ở cổ làm họng tôi cứ gai gai,bao_ho
Tôi cần tư vấn cách chọn đồ ăn lành mạnh khi đi làm để cải thiện sức khỏe tổng thể?,tu_van_dinh_duong
Em muốn hỏi thêm về việc thử thay đổi kiểu tóc mới,other
Tôi bị đau quanh rốn âm ỉ mỗi lần đứng lên ngồi xuống,bao_dau_bung
Tự nhiên tôi thấy đau bụng âm ỉ khoảng vài tiếng nay,bao_dau_bung
Thỉnh thoảng tôi bị nóng như đang sốt đổ mồ hôi liên tục khi tôi đo nhiệt độ thì cao hơn thường lệ,bao_sot
Lúc làm việc tôi thấy đau đỉnh đầu nhức như búa bổ sau khi làm việc nhiều khó chịu suốt từ sáng,bao_dau_dau
"Khi nghĩ đến công việc tôi thấy suy nghĩ quá nhiều kèm khó ngủ, cứ lo tương lai mù mờ",lo_lang_stress
Gần đây tôi thường ho nhiều khi nằm xuống mỗi tối trước khi ngủ khá phiền nên muốn hỏi thử,bao_ho
Tôi muốn hỏi cách ăn uống để giữ cân nặng ổn định phù hợp với người đi làm bận rộn?,tu_van_dinh_duong
Thỉnh thoảng tôi bị đau lan hai bên đầu nhói nhẹ sau một đêm thiếu ngủ khó chịu suốt từ sáng,bao_dau_dau
Nếu muốn cải thiện thể lực thì bài tập cho người bận rộn có phù hợp không?,tu_van_tap_luyen
"Mỗi tối tôi lại đầu óc nặng nề kèm khó chợp mắt, thỉnh thoảng lại thở dài vô thức",lo_lang_stress
Tôi muốn biết về sách báo tháng này.,other
"Lúc chuẩn bị đi ngủ tôi cứ nghĩ linh tinh đủ thứ kèm cảm giác nặng ngực, thấy mọi thứ đều căng thẳng hơn bình thường",lo_lang_stress
Làm việc văn phòng cả ngày thì nên chuẩn bị đồ ăn gì mang theo cho đỡ mệt?,tu_van_dinh_duong
"Dạo này tôi cứ bất an trong lòng kèm tim đập nhanh, cảm giác như không thư giãn nổi",lo_lang_stress
Thỉnh thoảng tôi bị đau bụng âm ỉ mỗi lúc một rõ hơn,bao_dau_bung
Lúc làm việc tôi thấy kiệt sức khó tả làm người tôi nặng trĩu không còn chút sức nào,bao_met_moi
Anh muốn biết thêm về nhạc đang thịnh hành.,other
Mình định thay đổi lại lịch gặp mentor trao đổi công việc,other
Dạo này tôi bị thân nhiệt tăng rõ khiến tôi nóng hơn mọi khi khi đứng dậy thì nóng rõ hơn,bao_sot
"Mỗi tối tôi lại lo được lo mất kèm hơi hồi hộp, khó mà thả lỏng được",lo_lang_stress
Chị muốn tham khảo ý kiến về lịch làm việc trong tháng này,other
"Gần đây tôi hay bất an trong lòng kèm thở không sâu được, thỉnh thoảng lại thở dài vô thức",lo_lang_stress
Lúc ăn xong tôi cảm thấy đau quanh rốn nhẹ nhẹ suốt từ đêm qua,bao_dau_bung
Gần đây tôi thường căng đầu khi suy nghĩ nhiều mỗi khi suy nghĩ căng thẳng,bao_dau_dau
Tự nhiên tôi cứ ho có đờm làm họng khô khốc khiến tôi nói chuyện cứ bị vướng,bao_ho
Dạo này tôi cảm giác đau quanh mắt đau như bị bó mỗi lần xoay cổ khó chịu suốt từ sáng,bao_dau_dau
Gần đây đầu tôi nhức hai bên thái dương nhói nhẹ khi nhìn màn hình lâu làm tôi xoay mòng mòng,bao_dau_dau
Tôi lúc nào cũng thấy lo lắng mỗi khi đi làm không rõ có nên nghỉ ngơi một thời gian,lo_lang_stress
Gần đây mình rất lo lắng về công việc khiến tôi luôn thấy bất an,lo_lang_stress
Tôi thấy đuối sức hẳn khiến tôi khó tập trung phải cố gắng mới đi nổi,bao_met_moi
Những món nào phù hợp để tăng sức đề kháng?,tu_van_dinh_duong
Lúc nãy tôi bắt đầu bụng bên phải đau âm ỉ mỗi tối trước khi ngủ,bao_dau_bung
Dạo này bụng tôi đau bụng âm ỉ một chút rồi lại hết,bao_dau_bung
Mỗi lần vận động tôi bị bụng cứ hơi chướng lên từ sáng đến giờ,bao_dau_bung
Gần đây đầu tôi đau sau gáy đau như bị bó sau một đêm thiếu ngủ khiến đầu cứ ong ong,bao_dau_dau
Tôi thấy nhức hai bên thái dương nhói nhẹ sau khi làm việc nhiều khiến tôi phải dừng lại nghỉ,bao_dau_dau
Lúc làm việc tôi thấy nóng phừng phừng khiến tôi nóng hơn mọi khi mà tôi đo được cao hơn mọi hôm,bao_sot
Nếu muốn dẻo dai hơn thì bài tập cardio nhẹ có phù hợp không?,tu_van_tap_luyen
Anh đang suy nghĩ xem chuyện thử một món ăn mới lạ,other
Nếu muốn giảm mệt mỏi thì bài tập giãn cơ có phù hợp không?,tu_van_tap_luyen
Cả ngày nay tôi cứ nóng phừng phừng khiến tôi cảm giác không ổn mà tôi đo được cao hơn mọi hôm,bao_sot
"Gần đây tôi hay tâm trí không yên kèm khó ngủ, thấy mọi thứ đều căng thẳng hơn bình thường",lo_lang_stress
Tôi thấy người nóng ran khó chịu từ sáng khi ngủ dậy khá lo nên muốn hỏi thử,bao_sot
Gần đây tôi hay cơ thể nóng rực khiến tôi phải nghỉ ngơi dù không làm gì cũng nóng,bao_sot
Mình đang bị ho khục khặc rất khó chịu từ sáng đến giờ không rõ nguyên nhân là gì,bao_ho
Tôi thấy kiệt sức khó tả làm người tôi nặng trĩu kiểu người như sắp gục,bao_met_moi
Tôi nên ăn gì để đỡ mệt mỏi hơn?,tu_van_dinh_duong
Bạn gợi ý giúp tôi thực đơn để giữ năng lượng ổn định cả ngày?,tu_van_dinh_duong
Tôi đang tìm hiểu về công nghệ gần đây.,other
Tôi bị ho từng cơn làm tôi hơi khó thở nhẹ cứ ho xong là cổ họng vướng vướng,bao_ho
Tôi nên bổ sung gì để không bị tăng cân quá nhanh?,tu_van_dinh_duong
Cả ngày nay tôi cứ thiếu năng lượng làm người tôi nặng trĩu kiểu người như sắp gục,bao_met_moi
Nếu muốn tăng sức bền thì bài tập nhẹ có phù hợp không?,tu_van_tap_luyen
Mình đang bị ho ngắt quãng nhưng khó chịu từ sáng đến giờ mong được tư vấn cách theo dõi,bao_ho
Tôi bị ho rát cổ họng khi trời trở lạnh,bao_ho
Sáng tới giờ tôi thấy đau bụng quặn lại lúc tôi đang ngồi,bao_dau_bung
Gần đây tôi hay mệt rã rời lúc nào cũng muốn nằm xuống làm tôi chỉ muốn nghỉ ngay,bao_met_moi
Cả ngày nay tôi cứ mệt rã rời khiến tôi loạng choạng nhẹ khiến tôi làm gì cũng chậm,bao_met_moi
Tôi muốn hỏi các bài tập giúp cải thiện tư thế cơ thể?,tu_van_tap_luyen
Tôi thấy nóng phừng phừng khiến tôi cảm giác không ổn dù không làm gì cũng nóng,bao_sot
Thỉnh thoảng tôi bị mệt mỏi kéo dài khiến tôi khó tập trung kiểu người như sắp gục,bao_met_moi
Mỗi lần làm việc lâu tôi đau nhói ở trán gần đây khá thường xuyên,bao_dau_dau
Mấy hôm nay tôi cứ ho từng cơn ngứa họng khó chịu cứ ho xong là cổ họng vướng vướng,bao_ho
Hôm nay tôi cảm nhận bụng cứ hơi chướng lên mỗi lúc một rõ hơn,bao_dau_bung
Mình cảm giác thân nhiệt tăng nhẹ mấy hôm nay muốn hỏi có cần đo nhiệt độ thường xuyên,bao_sot
"Lúc chuẩn bị đi ngủ tôi cứ nghĩ linh tinh đủ thứ kèm khó chợp mắt, chỉ muốn nằm mà vẫn suy nghĩ",lo_lang_stress
Tui đang suy nghĩ xem lịch gặp mặt nhóm bạn thân cuối tuần,other
"Dạo này tôi cứ cảm giác áp lực đè nặng kèm người cứ bồn chồn, cảm giác như không thư giãn nổi",lo_lang_stress
Gần đây tôi hay người bốc hỏa khiến tôi cảm giác không ổn mỗi khi di chuyển là nóng tăng lên,bao_sot
Gần đây mình rất cơ thể không còn sung sức như trước muốn tìm cách lấy lại năng lượng,bao_met_moi
Ăn gì cho khỏe vậy?,tu_van_dinh_duong
Thỉnh thoảng tôi bị nóng trong người khiến tôi phải nghỉ ngơi dù không làm gì cũng nóng,bao_sot
Nếu muốn dẻo dai hơn thì bài tập cardio nhẹ có phù hợp không?,tu_van_tap_luyen
Tôi đang tìm hiểu về du lịch hiện tại.,other
Tôi nên bổ sung gì để món ăn ít dầu mỡ?,tu_van_dinh_duong
Tôi bị ho khan kèm rát họng làm họng tôi cứ gai gai,bao_ho
Cả ngày nay tôi cứ thân nhiệt tăng rõ khiến tôi phải nghỉ ngơi lúc ngồi một chỗ cũng thấy nóng lên,bao_sot
Hôm nay tôi cảm nhận bụng nhói thoáng qua khoảng vài tiếng nay,bao_dau_bung
Thỉnh thoảng tôi bị người bốc hỏa kèm ớn lạnh nhất là lúc vừa ngủ dậy,bao_sot
Tôi đang quan tâm đến ẩm thực dạo gần đây.,other
Em muốn tham khảo ý kiến về cách ghi chép lại việc cần làm,other
Mấy hôm nay tôi cứ mệt lử đừ kèm chóng mặt nhẹ phải cố gắng mới đi nổi,bao_met_moi
Sáng đến giờ tôi thấy kiệt sức khó tả khiến tôi mệt khi làm việc không còn chút sức nào,bao_met_moi
"Khi nghĩ đến công việc tôi thấy căng thẳng suốt kèm hay giật mình giữa đêm, chỉ muốn nằm mà vẫn suy nghĩ",lo_lang_stress
Nếu muốn vận động tốt hơn thì bài tập không cần dụng cụ có phù hợp không?,tu_van_tap_luyen
Tôi đang tìm hiểu về mua sắm được quan tâm.,other
Một ngày nên chia bữa ăn thế nào cho hợp lý?,tu_van_dinh_duong
Dạo này tôi bị người nóng ran làm đầu tôi nóng bừng mà tôi đo được cao hơn mọi hôm,bao_sot
Lúc làm việc tôi thấy kiệt sức khó tả khiến tôi khó tập trung làm tôi chỉ muốn nghỉ ngay,bao_met_moi
Có thực phẩm nào giúp cơ thể nhiều năng lượng hơn không?,tu_van_dinh_duong
Tôi đang muốn hỏi về sách báo hôm nay.,other
Lúc làm việc tôi thấy đau quanh mắt nặng đầu khó chịu sau một đêm thiếu ngủ cảm giác nặng như bị đè xuống,bao_dau_dau
Tự nhiên tôi cảm giác người nóng ran khiến tôi cảm giác không ổn mỗi khi di chuyển là nóng tăng lên,bao_sot
Nếu muốn vận động tốt hơn thì bài tập không cần dụng cụ có phù hợp không?,tu_van_tap_luyen
Dạo này bụng tôi đau bụng dưới âm ấm khi tôi vừa ăn xong,bao_dau_bung
Gần đây tôi hay mệt kiểu không còn chút sức nào lúc nào cũng muốn nằm xuống làm tôi chỉ muốn nghỉ ngay,bao_met_moi
Nếu muốn vận động tốt hơn thì bài tập không cần dụng cụ có phù hợp không?,tu_van_tap_luyen
Dạo này tôi cảm giác nhức hai bên thái dương nhức nhối mỗi lần xoay cổ khiến tôi phải dừng lại nghỉ,bao_dau_dau
Nếu muốn giảm mệt mỏi thì bài tập giãn cơ có phù hợp không?,tu_van_tap_luyen
Mình định thay đổi lại việc in ảnh dán vào sổ tay,other
Nên ưu tiên thực phẩm gì cho bữa tối?,tu_van_dinh_duong
Mỗi lần vận động tôi bị người nóng bất thường làm tôi thấy khó chịu nhất là lúc vừa ngủ dậy,bao_sot
Mỗi lần cúi xuống tôi bị đau sau gáy đau căng căng lúc vừa ngủ dậy khiến tôi phải dừng lại nghỉ,bao_dau_dau
Gần đây mình rất bất an không rõ lý do khá lo nên muốn được tư vấn,lo_lang_stress
Gần đây đầu tôi đau đỉnh đầu đau căng căng lúc vừa ngủ dậy khiến đầu cứ ong ong,bao_dau_dau
Mình muốn biết về du lịch trong thời gian qua.,other
Gần đây tôi hay ho có đờm làm tôi hơi khó thở nhẹ khiến tôi nói chuyện cứ bị vướng,bao_ho
Sáng tới giờ tôi thấy nóng hâm hấp kèm ớn lạnh mỗi khi di chuyển là nóng tăng lên,bao_sot
"Cả ngày tôi cứ nghĩ linh tinh đủ thứ kèm cảm giác nặng ngực, chỉ muốn nằm mà vẫn suy nghĩ",lo_lang_stress
Mỗi lần vận động tôi bị người nóng bất thường làm đầu tôi nóng bừng khi đứng dậy thì nóng rõ hơn,bao_sot
Mấy hôm nay tôi cứ mệt như sắp gục khiến tôi loạng choạng nhẹ kiểu người như sắp gục,bao_met_moi
Dạo này tôi bị mệt rã rời lúc nào cũng muốn nằm xuống phải cố gắng mới đi nổi,bao_met_moi
"Dạo này tôi cứ đầu óc nặng nề kèm khó ngủ, ngồi yên mà lòng vẫn nôn nao",lo_lang_stress
Tôi đang tìm hiểu về thiết kế tuần này.,other
Nếu muốn vận động tốt hơn thì bài tập không cần dụng cụ có phù hợp không?,tu_van_tap_luyen
Lúc làm việc tôi thấy nóng phừng phừng khiến tôi phải nghỉ ngơi khi đứng dậy thì nóng rõ hơn,bao_sot
"Tự nhiên tôi cảm giác lo lắng không rõ lý do kèm người cứ bồn chồn, đầu cứ quay quay",lo_lang_stress
Tôi lúc nào cũng thấy khó ngủ vì suy nghĩ linh tinh làm tôi khó tận hưởng thời gian rảnh,lo_lang_stress
Cả ngày nay tôi cứ thiếu năng lượng lúc nào cũng muốn nằm xuống kiểu người như sắp gục,bao_met_moi
Mình đang tìm hiểu về chế độ ăn lành mạnh hằng ngày sao cho dễ thực hiện mỗi ngày?,tu_van_dinh_duong
Tôi bị ho nhẹ nhưng kéo dài mấy hôm nay liên tục muốn hỏi có cần đi khám không,bao_ho
Mình đang bị ho ngắt quãng nhưng khó chịu khoảng một tuần gần đây không biết có nghiêm trọng không,bao_ho
"Dạo này tôi muốn ăn uống lành mạnh hơn, nên bắt đầu thay đổi những món nào?",tu_van_dinh_duong
Chị đang bàn với bạn về thời gian biểu học online hợp lý,other
Nếu muốn khỏe hơn thì bài tập tăng sức bền có phù hợp không?,tu_van_tap_luyen
Tự nhiên tôi thấy đầy hơi khó chịu khi tôi vừa ăn xong,bao_dau_bung
Nếu muốn vận động tốt hơn thì bài tập không cần dụng cụ có phù hợp không?,tu_van_tap_luyen
Nếu muốn giữ năng lượng ổn định thì bài tập tại nhà có phù hợp không?,tu_van_tap_luyen
Nếu muốn dẻo dai hơn thì bài tập cardio nhẹ có phù hợp không?,tu_van_tap_luyen
Mỗi lần hít sâu tôi lại ho có đờm kèm rát họng làm tôi mệt mỏi cả buổi,bao_ho
Gần đây tôi hay người nóng ran khiến tôi mệt mỏi nhất là lúc vừa ngủ dậy,bao_sot
Dạo này tôi cảm giác đau lan hai bên đầu âm ỉ lúc vừa ngủ dậy cảm giác nặng như bị đè xuống,bao_dau_dau
Sáng tới giờ tôi thấy nóng như đang sốt kèm ớn lạnh mà tôi đo được cao hơn mọi hôm,bao_sot
Tôi cứ cảm giác đau bụng từng đợt khoảng vài tiếng nay,bao_dau_bung
Lúc nói chuyện tôi hay ho từng cơn gai gai trong họng khiến tôi phải dừng lại để thở,bao_ho
Cả ngày nay tôi cứ nóng phừng phừng kèm ớn lạnh lúc ngồi một chỗ cũng thấy nóng lên,bao_sot
"Mỗi tối tôi lại lo lắng không rõ lý do kèm khó ngủ, ngồi yên mà lòng vẫn nôn nao",lo_lang_stress
"Tôi muốn tăng cơ thể lực nhưng vẫn ăn uống lành mạnh, nên chọn món gì?",tu_van_dinh_duong
Tôi muốn hỏi hôm nay thời tiết thế nào ở Hà Nội được không?,other
Tôi cần tư vấn cách chia bữa ăn trong ngày hợp lý phù hợp với người đi làm bận rộn?,tu_van_dinh_duong
Mình đang nghĩ về lịch gặp gỡ bạn bè trong tháng,other
Tối qua tôi thấy ho từng cơn ngứa họng khó chịu làm tôi khó nói tròn câu,bao_ho
Cả ngày nay tôi cứ nóng trong người khiến tôi nóng hơn mọi khi dù không làm gì cũng nóng,bao_sot
Mỗi lần vận động tôi bị người nóng ran kèm ớn lạnh nhất là lúc vừa ngủ dậy,bao_sot
Mỗi lần đứng dậy tôi bị uể oải cả người kèm chóng mặt nhẹ kiểu người như sắp gục,bao_met_moi
Tự nhiên tôi cảm giác mệt mỏi kéo dài kèm chóng mặt nhẹ không còn chút sức nào,bao_met_moi
Tự nhiên tôi thấy bụng cứ hơi chướng lên khi tôi vừa ăn xong,bao_dau_bung
Mấy hôm nay tôi cứ nóng phừng phừng đổ mồ hôi liên tục nhất là lúc vừa ngủ dậy,bao_sot
Nếu muốn dẻo dai hơn thì bài tập cardio nhẹ có phù hợp không?,tu_van_tap_luyen
Gần đây đầu tôi đau sau gáy âm ỉ khi nhìn màn hình lâu làm tôi xoay mòng mòng,bao_dau_dau
Mỗi lần vận động tôi bị đầy hơi khó chịu suốt từ đêm qua,bao_dau_bung
Sáng đến giờ tôi thấy mệt rã rời khiến tôi mệt khi làm việc làm tôi chỉ muốn nghỉ ngay,bao_met_moi
Mấy hôm nay tôi cứ thiếu năng lượng khiến tôi khó tập trung khiến tôi làm gì cũng chậm,bao_met_moi
Mấy hôm nay tôi bị đau bụng từng đợt suốt từ đêm qua,bao_dau_bung
"Mấy hôm nay tôi thấy lo lắng không rõ lý do kèm tim đập nhanh, thấy mọi thứ đều căng thẳng hơn bình thường",lo_lang_stress
Gần đây mình cứ thấy áp lực vì tài chính khiến tâm trạng xuống dốc,lo_lang_stress
Thực phẩm nào tốt để giữ năng lượng ổn định cả ngày?,tu_van_dinh_duong
Tôi muốn biết về thời tiết mới cập nhật.,other
Mấy hôm nay tôi bị đầy hơi khó chịu mỗi lúc một rõ hơn,bao_dau_bung
Tụi em muốn sắp xếp lại việc sắp xếp lại góc đọc sách,other
Bạn gợi ý giúp tôi thực đơn để giảm bớt cảm giác uể oải?,tu_van_dinh_duong
Mình muốn biết về sách báo được quan tâm.,other
Tôi đang tìm hiểu về đời sống gần đây.,other
"Lúc chuẩn bị đi ngủ tôi cứ lo được lo mất kèm hay giật mình giữa đêm, cảm giác như không thư giãn nổi",lo_lang_stress
Thỉnh thoảng tôi bị đau bụng quặn lại nhưng vẫn hơi khó chịu,bao_dau_bung
Thỉnh thoảng tôi bị uể oải cả người làm người tôi nặng trĩu không còn chút sức nào,bao_met_moi
Mình đang bị nặng đầu khó tập trung từ lúc ngủ dậy tới giờ muốn tìm cách giảm bớt,bao_dau_dau
Tôi đang muốn hỏi về xe cộ mới cập nhật.,other
Tự nhiên tôi bị bụng đầy hơi và nặng nề khi ngồi làm việc lâu,bao_dau_bung
Tôi đang muốn tìm hiểu về cách quản lý thời gian.,other
Có thực đơn lành mạnh nào giúp tôi tăng sức đề kháng?,tu_van_dinh_duong
Tôi đang quan tâm đến mua sắm tuần này.,other
Bạn muốn biết thêm về mẹo tiết kiệm chi tiêu.,other
Tập bài tập cho người bận rộn ở văn phòng thì nên bắt đầu thế nào?,tu_van_tap_luyen
Dạo này tôi bị ho từng cơn kèm rát họng khiến tôi nói chuyện cứ bị vướng,bao_ho
Tôi muốn hỏi về cách học tập hiệu quả.,other
Tự nhiên tôi cảm giác nóng trong người kèm ớn lạnh mà tôi đo được cao hơn mọi hôm,bao_sot
Bạn tư vấn giúp mình cách bổ sung rau quả trong ngày phù hợp với người đi làm bận rộn?,tu_van_dinh_duong
Thỉnh thoảng tôi bị đau lan hai bên đầu âm ỉ khi nhìn màn hình lâu làm tôi xoay mòng mòng,bao_dau_dau
Thỉnh thoảng tôi bị ho từng cơn gai gai trong họng làm tôi khó nói tròn câu,bao_ho
Sáng đến giờ tôi cứ ho có đờm vướng vướng ở cổ khiến tôi phải dừng lại để thở,bao_ho
Dạo này tôi bị ho liên tục ngứa họng khó chịu làm tôi mệt mỏi cả buổi,bao_ho
Làm việc văn phòng cả ngày thì nên chuẩn bị đồ ăn gì mang theo cho đỡ mệt?,tu_van_dinh_duong
"Dạo này tôi cứ cảm giác áp lực đè nặng kèm người cứ bồn chồn, ngồi yên mà lòng vẫn nôn nao",lo_lang_stress
Sáng tới giờ tôi thấy đau bụng dưới âm ấm lúc tôi đang ngồi,bao_dau_bung
Mình cần tư vấn về cách tập thở thư giãn sau giờ làm để giảm bớt căng thẳng tinh thần?,tu_van_tap_luyen
Tụi anh muốn trao đổi về cách ghi chép lại việc cần làm,other
Tự nhiên tôi cảm thấy bất an không rõ lý do không rõ có nên nghỉ ngơi một thời gian,lo_lang_stress
Lúc làm việc tôi thấy đau vùng trán đau căng căng mỗi lần xoay cổ khiến tôi phải dừng lại nghỉ,bao_dau_dau
Lúc làm việc tôi thấy đau vùng trán đau kiểu ong ong sau một đêm thiếu ngủ làm tôi hơi loạng choạng,bao_dau_dau
Dạo này tôi cảm giác đau quanh mắt nhói nhẹ khi cúi xuống làm tôi xoay mòng mòng,bao_dau_dau
Nếu muốn vận động tốt hơn thì bài tập không cần dụng cụ có phù hợp không?,tu_van_tap_luyen
Nếu không có nhiều thời gian nấu nướng thì nên chuẩn bị bữa ăn kiểu nào cho đủ chất?,tu_van_dinh_duong
Nếu muốn giữ năng lượng ổn định thì bài tập tại nhà có phù hợp không?,tu_van_tap_luyen
Cả ngày nay tôi cứ thân nhiệt tăng rõ khiến tôi phải nghỉ ngơi mà tôi đo được cao hơn mọi hôm,bao_sot
Lúc làm việc tôi thấy đau lan hai bên đầu đau căng căng sau khi làm việc nhiều khó chịu suốt từ sáng,bao_dau_dau
Tui muốn trao đổi về dự án cá nhân sắp tới,other
Mỗi lần hít sâu tôi lại ho khan kèm rát họng khiến tôi nói chuyện cứ bị vướng,bao_ho
Cả ngày nay tôi cứ người bốc hỏa làm tôi thấy khó chịu dù không làm gì cũng nóng,bao_sot
Tối qua tôi cảm nhận đau sau gáy âm ỉ khi đang tập trung làm tôi xoay mòng mòng,bao_dau_dau
Tôi cứ cảm giác bụng nhói thoáng qua khoảng vài tiếng nay,bao_dau_bung
Tôi bị nặng đầu khó tập trung từ lúc ngủ dậy tới giờ mong được tư vấn thêm,bao_dau_dau
Tôi cần tư vấn thực đơn giúp giảm mỡ nhưng vẫn khỏe?,tu_van_dinh_duong
Nên ăn gì buổi sáng để tốt cho sức khỏe?,tu_van_dinh_duong
Tự nhiên tôi cảm giác nóng hâm hấp kèm ớn lạnh mỗi khi di chuyển là nóng tăng lên,bao_sot
Tôi bị đầu cứ ê ê khó chịu cả ngày hôm nay,bao_dau_dau
Tôi muốn hỏi cách ăn uống để tăng sức đề kháng phù hợp với người đi làm bận rộn?,tu_van_dinh_duong
Tôi đang quan tâm đến ẩm thực gần đây.,other
Mình đang bị nhức vùng trán và hai bên thái dương một tuần gần đây muốn tìm cách giảm bớt,bao_dau_dau
Tôi đang muốn hỏi về xe cộ được quan tâm.,other
Tụi anh đang bàn với bạn về cách ghi chép lại việc cần làm,other
Tôi cứ cảm giác đau bụng quặn lại suốt từ đêm qua,bao_dau_bung
Tôi nên lựa chọn thực phẩm nào để bữa tối nhẹ nhàng?,tu_van_dinh_duong
Thi thoảng tôi bị ho có đờm buổi sáng cả ngày hôm nay không biết có nghiêm trọng không,bao_ho
Mình đang bị bụng dưới đau âm ỉ suốt mỗi tối trước khi ngủ,bao_dau_bung
Tôi thấy nóng trong người khiến tôi nóng hơn mọi khi lúc ngồi một chỗ cũng thấy nóng lên,bao_sot
Tôi thấy mệt rã rời khiến tôi mệt khi làm việc làm tôi chỉ muốn nghỉ ngay,bao_met_moi
Sáng tới giờ tôi thấy bụng hơi căng tức suốt từ đêm qua,bao_dau_bung
Mỗi lần vận động tôi bị đau quanh rốn nhẹ nhẹ nhưng vẫn hơi khó chịu,bao_dau_bung
Thi thoảng tôi bị choáng nhẹ khi đứng lên khoảng vài tiếng gần đây mong được tư vấn thêm,bao_dau_dau
Tôi thấy cảm giác lạnh sống lưng xen kẽ nóng sau khi đi ngoài trời nắng về,bao_sot
Dạo này tôi thấy thỉnh thoảng ớn lạnh run nhẹ mấy hôm nay,bao_sot
Cả ngày nay tôi cứ đuối sức hẳn lúc nào cũng muốn nằm xuống lúc nào cũng thấy đuối,bao_met_moi
Tối qua tôi thấy ho khi hít sâu làm họng khô khốc làm tôi mệt mỏi cả buổi,bao_ho
Anh đang tìm hiểu về lịch gặp mặt nhóm bạn thân cuối tuần,other
"Lúc chuẩn bị đi ngủ tôi cứ căng đầu khó chịu kèm run nhẹ ở tay, cảm giác như không thư giãn nổi",lo_lang_stress
Tôi muốn hỏi cách ghi chép khi học để dễ nhớ để bớt nhàm chán mỗi ngày?,other
Tụi anh muốn hỏi thêm về việc học thêm chút kỹ năng chụp ảnh,other
Tôi bị ho có đờm làm họng khô khốc làm tôi khó nói tròn câu,bao_ho
"Mấy hôm nay tôi thấy lo lắng không rõ lý do kèm tim đập nhanh, thỉnh thoảng lại thở dài vô thức",lo_lang_stress
Bạn tư vấn giúp mình những môn thể thao nhẹ nhàng dễ duy trì để cơ thể linh hoạt hơn?,tu_van_tap_luyen
Gần đây tôi thường ho liên tục khi hít sâu từ sáng đến giờ không biết nên làm gì tiếp,bao_ho
Tôi muốn hỏi thực đơn một tuần cân đối dinh dưỡng?,tu_van_dinh_duong
Tụi mình muốn hỏi thêm về lịch làm việc trong tháng này,other
Mỗi lần vận động tôi bị đau bụng dưới âm ấm một chút rồi lại hết,bao_dau_bung
Chị đang bàn với bạn về lịch đi dạo buổi tối quanh khu,other
Tôi thấy thân nhiệt tăng rõ khiến tôi nóng hơn mọi khi khi đứng dậy thì nóng rõ hơn,bao_sot
Dạo gần đây mình cứ thấy lúc nào cũng thấy đuối sức do phải di chuyển xa hằng ngày,bao_met_moi
Lúc làm việc tôi thấy mệt rã rời khiến tôi mệt khi làm việc làm tôi chỉ muốn nghỉ ngay,bao_met_moi
Nhờ bạn gợi ý giúp mình về cách chia bữa ăn trong ngày hợp lý?,tu_van_dinh_duong
Tui đang suy nghĩ xem ý tưởng viết blog chia sẻ trải nghiệm,other
Mấy ngày nay tôi cứ ho rát cổ họng lúc làm việc trong phòng kín,bao_ho
Lúc nãy tôi bắt đầu đau quanh rốn âm ỉ hôm nay cả buổi chiều,bao_dau_bung
Bạn giúp mình với gợi ý vài cuốn sách truyền cảm hứng được không?,other
Nếu muốn cải thiện thể lực thì bài tập cho người bận rộn có phù hợp không?,tu_van_tap_luyen
