text,intent
"Tôi thấy đầu hơi nặng khó chịu",bao_dau_dau
"Đầu tôi đau nhẹ mỗi khi cử động",bao_dau_dau
"Nhức đầu lâm râm suốt buổi sáng",bao_dau_dau
"Đầu hơi căng khi ngủ muộn",bao_dau_dau
"Tôi cảm giác đầu quay khi bước nhanh",bao_dau_dau
"Đầu tôi nhức mỗi khi đọc lâu",bao_dau_dau
"Tôi bị đau đầu nhẹ khi làm việc nhiều",bao_dau_dau
"Tôi bị ho khan cả buổi tối",bao_ho
"Tôi ho liên tục từ sáng",bao_ho
"Tôi bị ho có đờm nhẹ",bao_ho
"Cổ họng tôi rát và ho nhiều",bao_ho
"Tôi ho khan mấy tiếng rồi",bao_ho
"Tôi bị ho kéo dài không dứt",bao_ho
"Tôi ho nhẹ nhưng lặp đi lặp lại",bao_ho
"Tôi cứ bị ho mỗi khi nói",bao_ho
"Tôi bị ho có ít đờm",bao_ho
"Ho khan làm tôi khó chịu",bao_ho
"Tôi ho từng cơn nhỏ",bao_ho
"Cổ họng tôi hơi rát nên cứ ho",bao_ho
"Tôi bị ho khi nằm xuống",bao_ho
"Tôi ho nhiều hơn vào buổi tối",bao_ho
"Tôi ho khan suốt buổi sáng",bao_ho
"Tôi bị ho có đờm trắng",bao_ho
"Cổ họng ngứa khiến tôi ho liên tục",bao_ho
"Tôi cứ ho khi nói chuyện nhiều",bao_ho
"Tôi ho dai dẳng từ hôm qua",bao_ho
"Tôi bị ho khan thỉnh thoảng",bao_ho
"Tôi thấy đờm vướng nên hay ho",bao_ho
"Tôi ho nhẹ mỗi khi nuốt nước bọt",bao_ho
"Tôi bị ho khan vài ngày nay",bao_ho
"Tôi ho rát cả cổ họng",bao_ho
"Tôi cứ ho từng tiếng một",bao_ho
"Tôi bị ho có ít đờm buổi sáng",bao_ho
"Tôi ho liên tục không ngừng",bao_ho
"Cổ họng tôi hơi khô nên bị ho",bao_ho
"Tôi ho nhiều sau khi nói lâu",bao_ho
"Tôi bị ho khan bất chợt",bao_ho
"Tôi ho từng cơn kéo dài",bao_ho
"Tôi bị ho kèm rát họng",bao_ho
"Tôi ho nhiều khi trời lạnh",bao_ho
"Tôi bị ho có đờm loãng",bao_ho
"Tôi bị ho suốt cả ngày",bao_ho
"Tôi ho khi vừa thức dậy",bao_ho
"Tôi cứ ho như có gì vướng ở họng",bao_ho
"Tôi bị ho khan lúc nằm ngủ",bao_ho
"Tôi ho khan nhiều buổi chiều",bao_ho
"Tôi bị ho có đờm vàng nhẹ",bao_ho
"Tôi cứ ho mỗi lần nuốt nước",bao_ho
"Ho kéo dài khiến tôi mệt",bao_ho
"Tôi bị ho liên tục từ tối qua",bao_ho
"Tôi ho khan khi nói to",bao_ho
"Tôi bị ho có đờm hơi dính",bao_ho
"Tôi cứ ho khi hít sâu",bao_ho
"Cổ họng tôi nóng rát và ho",bao_ho
"Tôi bị ho dai dẳng mấy ngày",bao_ho
"Ho có đờm khiến tôi khó chịu",bao_ho
"Tôi ho từng cơn không rõ lý do",bao_ho
"Tôi bị ho khan kéo dài",bao_ho
"Tôi cứ ho suốt mỗi khi hoạt động",bao_ho
"Tôi bị ho có đờm xanh nhạt",bao_ho
"Tôi ho nhiều lúc sáng sớm",bao_ho
"Tôi bị ho khan vài lần trong ngày",bao_ho
"Ho rát họng từ lúc dậy",bao_ho
"Tôi cứ ho khi đứng lâu",bao_ho
"Tôi ho có đờm đặc nhẹ",bao_ho
"Tôi bị ho khan khi ăn",bao_ho
"Tôi ho rát họng cả buổi sáng",bao_ho
"Tôi bị ho nhẹ nhưng khó chịu",bao_ho
"Tôi ho liên tục khi nằm nghiêng",bao_ho
"Tôi bị ho có đờm hơi đặc",bao_ho
"Ho khan khiến tôi khó nói",bao_ho
"Tôi cứ ho mỗi khi uống nước",bao_ho
"Tôi bị ho kéo dài từ đêm qua",bao_ho
"Ho có đờm buổi sáng",bao_ho
"Tôi bị ho khan nhẹ liên tục",bao_ho
"Tôi ho do cổ họng ngứa",bao_ho
"Cổ họng rát làm tôi ho hoài",bao_ho
"Tôi ho từng cơn suốt buổi chiều",bao_ho
"Tôi bị ho khan khi thời tiết khô",bao_ho
"Tôi bị ho có đờm ít",bao_ho
"Tôi ho nhiều khi đi ngoài gió",bao_ho
"Ho rát làm tôi mất ngủ",bao_ho
"Tôi bị ho khan mỗi tối",bao_ho
"Tôi cứ ho khi nói nhanh",bao_ho
"Tôi ho có đờm hơi loãng",bao_ho
"Tôi bị ho liên tục buổi tối",bao_ho
"Tôi ho khan làm cảm giác khô họng",bao_ho
"Tôi bị ho kéo dài mấy hôm nay",bao_ho
"Tôi ho nhẹ nhưng cả ngày",bao_ho
"Tôi bị ho khan khi thở mạnh",bao_ho
"Tôi ho nhiều khi bị lạnh",bao_ho
"Ho có đờm làm tôi khó chịu",bao_ho
"Tôi bị ho dai dẳng từ sáng",bao_ho
"Tôi cứ ho khan không rõ lý do",bao_ho
"Tôi bị ho có đờm khi thức dậy",bao_ho
"Tôi ho từng tiếng liên tục",bao_ho
"Tôi bị ho rát cổ nhiều giờ",bao_ho
"Tôi ho nhẹ nhưng lặp lại nhiều",bao_ho
"Ho khan làm cổ họng tôi đau rát",bao_ho
"Tôi bị ho mỗi khi cười to",bao_ho
"Tôi ho có đờm nhưng không nhiều",bao_ho
"Tôi bị ho cả buổi sáng",bao_ho
"Tôi ho khan khiến họng khô",bao_ho
"Tôi bị ho kéo dài khi ở trong phòng lạnh",bao_ho
"Tôi bị ho từng đợt nhỏ",bao_ho
"Ho có đờm nhẹ vài lần trong ngày",bao_ho
"Tôi bị ho rát họng cả buổi",bao_ho
"Tôi ho khan khi thức dậy",bao_ho
"Tôi bị ho có đờm vào buổi trưa",bao_ho
"Tôi ho liên tục khi nói chuyện",bao_ho
"Tôi bị ho khan nhẹ nhưng khó chịu",bao_ho
"Ho kéo dài cả buổi tối",bao_ho
"Tôi bị ho có đờm suốt sáng nay",bao_ho
"Tôi ho rát họng từ hôm qua",bao_ho
"Tôi bị ho từng cơn nhỏ kéo dài",bao_ho
"Tôi ho khan khi thời tiết thay đổi",bao_ho
"Tôi bị ho có đờm đặc vào sáng",bao_ho
"Tôi bị ho vài tiếng nay",bao_ho
"Tôi ho nhẹ khi nuốt nước",bao_ho
"Tôi ho khan khi hít không khí lạnh",bao_ho
"Tôi bị ho có đờm mỗi khi ngủ dậy",bao_ho
"Tôi ho từng tiếng một suốt tối nay",bao_ho
"Tôi cứ ho khi nói nhiều",bao_ho
"Ho rát cổ khiến tôi khó chịu",bao_ho
"Tôi bị ho khan khi đi lại nhiều",bao_ho
"Tôi ho có đờm trắng nhẹ",bao_ho
"Tôi bị ho liên tục khi nghỉ ngơi",bao_ho
"Tôi bị ho dai dẳng từ trưa",bao_ho
"Tôi ho khan vài phút một lần",bao_ho
"Tôi bị ho có đờm vướng cổ",bao_ho
"Ho làm tôi khó nói",bao_ho
"Tôi bị ho nhẹ lặp đi lặp lại",bao_ho
"Tôi ho khan từng đợt",bao_ho
"Tôi bị ho có đờm nhưng ít",bao_ho
"Tôi ho nhiều lúc mới ngủ dậy",bao_ho
"Tôi bị ho rát họng khi nói",bao_ho
"Tôi ho suốt buổi không nghỉ",bao_ho
"Tôi bị ho khan chập chờn",bao_ho
"Tôi bị ho có đờm khi uống nước lạnh",bao_ho
"Tôi ho từng cơn mỗi khi nuốt",bao_ho
"Tôi bị ho kéo dài mà không giảm",bao_ho
"Ho khan khiến tôi khó thở sâu",bao_ho
"Tôi bị ho có đờm suốt buổi chiều",bao_ho
"Tôi ho khan từ hôm qua",bao_ho
"Tôi bị ho từng đợt dài",bao_ho
"Tôi ho có đờm loãng buổi sáng",bao_ho
"Tôi bị ho ngắt quãng",bao_ho
"Ho rát cổ kéo dài",bao_ho
"Tôi bị ho khan khi ngồi lâu",bao_ho
"Tôi ho nhiều lúc đi làm",bao_ho
"Tôi bị ho có đờm nhẹ mỗi tối",bao_ho
"Tôi cứ ho mỗi khi hít sâu",bao_ho
Tôi bị ho khan vài tiếng rồi",bao_ho
"Tôi bị ho có đờm khi trời lạnh",bao_ho
"Tôi ho rát họng khi nói nhiều",bao_ho
"Tôi bị ho lặp lại nhiều lần",bao_ho
"Tôi ho vài tiếng mỗi khi đi lại",bao_ho
"Tôi bị ho có đờm nhẹ nhưng khó chịu",bao_ho
"Tôi ho khan khi thức khuya",bao_ho
"Tôi bị ho kéo dài đến nay",bao_ho
"Ho khan khiến tôi mệt mỏi",bao_ho
"Tôi bị ho nhiều vào buổi sáng",bao_ho
"Tôi ho có đờm mỗi khi thức dậy",bao_ho
"Tôi bị ho khan từ lúc ngủ dậy",bao_ho
"Tôi ho liên tục khi ăn",bao_ho
"Tôi bị ho có đờm hơi dính cổ",bao_ho
"Tôi ho từng cơn nhẹ",bao_ho
"Tôi bị ho khan buổi tối",bao_ho
"Tôi ho rát cổ khi vận động",bao_ho
"Tôi bị ho từng cơn từ chiều",bao_ho
"Tôi ho khan khiến họng đau rát",bao_ho
"Tôi bị ho có đờm vào sáng sớm",bao_ho
"Tôi ho nhẹ khi nói chuyện",bao_ho
"Tôi bị ho kéo dài suốt mấy hôm",bao_ho
"Tôi ho khan thường xuyên",bao_ho
"Tôi bị ho có đờm nhẹ sau khi ăn",bao_ho
"Tôi ho nhiều mỗi khi trời lạnh",bao_ho
"Tôi bị ho rát cổ từ sáng",bao_ho
"Tôi ho liên tục không hiểu vì sao",bao_ho
"Tôi bị ho khan từng lúc",bao_ho
"Tôi ho có đờm mỗi lần nuốt",bao_ho
"Tôi bị ho kéo dài không giảm",bao_ho
"Tôi ho khan nhiều khi nằm",bao_ho
"Tôi thấy người rất mệt và không muốn làm gì",bao_met_moi
"Tôi cảm thấy uể oải cả ngày hôm nay",bao_met_moi
"Tôi bị mệt suốt từ sáng đến giờ",bao_met_moi
"Người tôi yếu hẳn đi, chẳng còn sức",bao_met_moi
"Tôi thấy toàn thân rã rời",bao_met_moi
"Hôm nay tôi mệt bất thường",bao_met_moi
"Tôi làm gì cũng thấy đuối",bao_met_moi
"Tôi cảm giác người không có năng lượng",bao_met_moi
"Tôi mệt lả cả buổi sáng",bao_met_moi
"Người tôi cứ uể oải mãi không hết",bao_met_moi
"Tôi thấy kiệt sức sau buổi làm việc",bao_met_moi
"Người tôi mỏi rã rời",bao_met_moi
"Tôi mệt đến mức không muốn nói chuyện",bao_met_moi
"Tôi cảm giác yếu đi thấy rõ",bao_met_moi
"Tôi hơi choáng và mệt mỏi",bao_met_moi
"Người tôi xuống sức hẳn",bao_met_moi
"Tôi thấy toàn thân nặng nề",bao_met_moi
"Tôi mệt không rõ lý do",bao_met_moi
"Tôi chỉ muốn nằm xuống vì quá mệt",bao_met_moi
"Người tôi cứ đuối suốt buổi",bao_met_moi
"Tôi cảm giác không còn sức để làm gì",bao_met_moi
"Tôi thấy mệt mỏi lắm",bao_met_moi
"Tôi bị uể oải từ sáng đến giờ",bao_met_moi
"Tôi cảm thấy yếu đi từng chút một",bao_met_moi
"Tôi bị mệt mỏi cả buổi chiều",bao_met_moi
"Người tôi cứ nặng nề khó chịu",bao_met_moi
"Tôi cảm giác cơ thể không còn lực",bao_met_moi
"Tôi thấy mệt nhiều hơn mọi ngày",bao_met_moi
"Tôi mệt lả khi vừa thức dậy",bao_met_moi
"Người tôi yếu mệt suốt buổi",bao_met_moi
"Tôi cảm thấy lười biếng vì mệt",bao_met_moi
"Tôi bị kiệt sức sau vài giờ làm việc",bao_met_moi
"Tôi mệt đến mức không muốn ăn",bao_met_moi
"Tôi cảm giác uể oải ngay khi tỉnh dậy",bao_met_moi
"Tôi mệt rã rời từ hôm qua",bao_met_moi
"Người tôi cứ bải hoải không muốn cử động",bao_met_moi
"Tôi thấy yếu người và khó tập trung",bao_met_moi
"Tôi mệt quá nên không làm nổi việc",bao_met_moi
"Tôi cảm giác cơ thể suy yếu",bao_met_moi
"Tôi mệt nặng cả buổi tối",bao_met_moi
"Người tôi uể oải chẳng có sức",bao_met_moi
"Tôi mệt bơ phờ cả ngày",bao_met_moi
"Tôi thấy bản thân kiệt quệ năng lượng",bao_met_moi
"Tôi mệt đến mức chỉ muốn nằm nghỉ",bao_met_moi
"Tôi cảm thấy cơ thể mất sức",bao_met_moi
"Tôi thấy mình yếu hơn mọi khi",bao_met_moi
"Tôi bị đuối hẳn đi",bao_met_moi
"Tôi mệt lắm nhưng không rõ lý do",bao_met_moi
"Người tôi xuống tinh thần và mệt",bao_met_moi
"Tôi cảm giác như sắp kiệt sức",bao_met_moi
"Tôi mệt suốt buổi sáng đến giờ",bao_met_moi
"Tôi bị uể oải cả buổi tối",bao_met_moi
"Người tôi cứ yếu dần đi",bao_met_moi
"Tôi mệt đến mức không muốn làm việc",bao_met_moi
"Tôi vẫn cảm thấy mệt từ hôm qua",bao_met_moi
"Tôi thấy người đuối và nặng",bao_met_moi
"Tôi bị mệt mỏi sau khi làm nhiều việc",bao_met_moi
"Tôi cảm giác toàn thân rệu rã",bao_met_moi
"Tôi bị uể oải từ trưa",bao_met_moi
"Tôi mệt đến mức chỉ muốn ngủ",bao_met_moi
"Người tôi cảm giác yếu lắm",bao_met_moi
"Tôi mệt cả ngày trời",bao_met_moi
"Tôi bị mất sức và rất mệt",bao_met_moi
"Tôi thấy người nhọc và uể oải",bao_met_moi
"Tôi mệt quá mức chịu nổi",bao_met_moi
"Tôi bị uể oải suốt buổi sáng",bao_met_moi
"Tôi cảm thấy đuối hơi nhiều",bao_met_moi
"Tôi mệt nhẹ nhưng kéo dài",bao_met_moi
"Tôi cảm giác yếu đi khi hoạt động",bao_met_moi
"Người tôi cứ xuống sức dần",bao_met_moi
"Tôi mệt rã rời cả buổi trưa",bao_met_moi
"Tôi thấy cơ thể như không còn năng lượng",bao_met_moi
"Tôi mệt quá không muốn di chuyển",bao_met_moi
"Người tôi uể oải từ sáng sớm",bao_met_moi
"Tôi bị mệt khó chịu từ hôm qua",bao_met_moi
"Tôi cảm giác người chậm chạp vì mệt",bao_met_moi
"Tôi mệt lử cả người",bao_met_moi
"Tôi bị đuối sức sau khi làm việc",bao_met_moi
"Tôi cảm thấy mệt mỏi buổi chiều",bao_met_moi
"Tôi mệt nên chẳng muốn làm gì cả",bao_met_moi
"Người tôi mệt lê thê",bao_met_moi
"Tôi thấy cơ thể yếu bất thường",bao_met_moi
"Tôi mệt quá nên phải ngồi nghỉ",bao_met_moi
"Tôi cảm giác mệt mỗi khi đứng lên",bao_met_moi
"Tôi mệt đến mức muốn dừng mọi việc",bao_met_moi
"Người tôi uể oải như mất sức sống",bao_met_moi
"Tôi bị mệt lâu rồi chưa đỡ",bao_met_moi
"Tôi cảm thấy thân thể rệu rã",bao_met_moi
"Tôi mệt khi làm việc nhẹ cũng đuối",bao_met_moi
"Người tôi mất năng lượng hoàn toàn",bao_met_moi
"Tôi thấy yếu đi mỗi lúc mỗi nhiều",bao_met_moi
"Tôi bị mệt mỏi cả tuần nay",bao_met_moi
"Tôi mệt nặng nề từ sáng",bao_met_moi
"Tôi cảm thấy uể oải không tập trung",bao_met_moi
"Tôi mệt nên làm việc gì cũng khó",bao_met_moi
"Người tôi đuối như không còn sức",bao_met_moi
"Tôi bị mệt đến mức không muốn ăn uống",bao_met_moi
"Tôi thấy người mệt lả",bao_met_moi
"Tôi mệt rã người từ sáng tới giờ",bao_met_moi
"Tôi uể oải và chẳng có hứng làm gì",bao_met_moi
"Tôi cảm giác kiệt sức sau cả ngày làm việc",bao_met_moi
"Tôi mệt tới mức nằm xuống là muốn ngủ ngay",bao_met_moi
"Tôi cảm giác người yếu hơn bình thường",bao_met_moi
"Tôi mệt vì chẳng còn sức để hoạt động",bao_met_moi
"Tôi thấy người không còn chút năng lượng nào",bao_met_moi
"Tôi bị mệt đến mức thở cũng khó",bao_met_moi
"Tôi uể oải cả buổi",bao_met_moi
"Tôi cảm giác như bị rút hết sức lực",bao_met_moi
"Tôi mệt nhiều đến mức muốn nghỉ cả ngày",bao_met_moi
"Tôi thấy uể oải suốt từ trưa",bao_met_moi
"Tôi mệt rũ cả người",bao_met_moi
"Người tôi yếu mệt khó chịu",bao_met_moi
"Tôi cảm giác không thể làm được gì vì mệt",bao_met_moi
"Tôi mệt lử sau vài giờ đi lại",bao_met_moi
"Tôi bị mệt làm không nổi việc",bao_met_moi
"Tôi cảm thấy yếu khi phải vận động mạnh",bao_met_moi
"Tôi mệt rã rời và chỉ muốn nghỉ ngơi",bao_met_moi
"Tôi uể oải chẳng còn sức",bao_met_moi
"Tôi bị mệt làm tôi uể oải cả ngày",bao_met_moi
"Tôi cảm giác mình đang yếu đi",bao_met_moi
"Tôi mệt từ sáng đến tối",bao_met_moi
"Người tôi đuối và không còn sức lực",bao_met_moi
"Tôi mệt đến mức chỉ muốn ngồi im",bao_met_moi
"Tôi mệt quá nên khó làm việc",bao_met_moi
"Tôi mệt rã rời khi làm bất cứ điều gì",bao_met_moi
"Tôi cảm giác yếu mệt cả người",bao_met_moi
"Tôi bị mệt nên chẳng tập trung nổi",bao_met_moi
"Tôi mệt làm tôi chậm chạp hẳn đi",bao_met_moi
"Tôi thấy uể oải như bị hút cạn năng lượng",bao_met_moi
"Tôi cảm giác mình kiệt sức hoàn toàn",bao_met_moi
"Tôi mệt khi vừa mới vận động nhẹ",bao_met_moi
"Tôi bị mệt trong cả buổi chiều",bao_met_moi
"Tôi thấy người uể oải khó chịu",bao_met_moi
"Tôi mệt muốn nằm suốt thôi",bao_met_moi
"Tôi cảm giác cơ thể rã rời",bao_met_moi
"Người tôi mệt mỏi vô cùng",bao_met_moi
"Tôi thấy bản thân yếu hẳn đi",bao_met_moi
"Tôi mệt sau khi làm việc liên tục",bao_met_moi
"Tôi bị kiệt sức dù không làm gì nặng",bao_met_moi
"Tôi mệt mỏi và không còn tâm trạng làm việc",bao_met_moi
"Người tôi cứ đuối mỗi khi đứng lên",bao_met_moi
"Tôi thấy mệt và chỉ muốn nằm nghỉ",bao_met_moi
"Tôi mệt mỏi kéo dài từ hôm qua",bao_met_moi
"Tôi cảm giác yếu đi mỗi tối",bao_met_moi
"Tôi mệt làm tôi không ăn nổi",bao_met_moi
"Tôi uể oải chẳng nghĩ nổi việc gì",bao_met_moi
"Tôi mệt suốt mấy ngày nay",bao_met_moi
"Tôi cảm thấy mình kiệt sức khi đi lại",bao_met_moi
"Tôi mệt đến mức mắt cũng mỏi theo",bao_met_moi
"Tôi thấy người nặng và mệt",bao_met_moi
"Tôi mệt uể oải khi làm việc",bao_met_moi
"Tôi bị yếu người từ sáng",bao_met_moi
"Tôi mệt như không còn chút sức lực",bao_met_moi
"Tôi mệt nhọc cả buổi trưa",bao_met_moi
"Người tôi cứ yếu và chậm chạp",bao_met_moi
"Tôi cảm giác cơ thể không còn hoạt động trơn tru",bao_met_moi
"Tôi mệt mỏi đến mức không muốn ra khỏi giường",bao_met_moi
"Tôi bị kiệt sức vì làm việc nhiều",bao_met_moi
"Tôi mệt muốn nghỉ cả ngày hôm nay",bao_met_moi
"Tôi uể oải khi thức dậy",bao_met_moi
"Tôi cảm giác mình cứ yếu từ sáng",bao_met_moi
"Tôi cảm thấy mệt khi phải làm việc nhà",bao_met_moi
"Tôi mệt nhiều khiến tôi không thoải mái",bao_met_moi
"Tôi bị mệt và chẳng còn sức hoạt động",bao_met_moi
"Tôi mệt đuối cả người",bao_met_moi
"Tôi thấy mình mệt hơn mọi ngày",bao_met_moi
"Tôi yếu người và chậm chạp từ sáng",bao_met_moi
"Tôi mệt hết nổi",bao_met_moi
"Tôi cảm giác người mệt như muốn gục",bao_met_moi
"Tôi mệt mỏi khiến tôi khó nói chuyện",bao_met_moi
"Tôi mệt bất chợt dù không làm gì",bao_met_moi
"Tôi cảm thấy yếu ớt cả ngày",bao_met_moi
"Tôi mệt rệu rã khi vừa bước đi",bao_met_moi
"Tôi bị uể oải mỗi buổi chiều",bao_met_moi
"Tôi mệt làm tôi chẳng muốn ra ngoài",bao_met_moi
"Tôi cảm giác như cơ thể sắp gục xuống",bao_met_moi
"Tôi mệt muốn nghỉ ngơi ngay lập tức",bao_met_moi
"Tôi cảm thấy người nóng ran giống như đang sốt",bao_sot
"Tôi bị nóng người từ sáng đến giờ",bao_sot
"Tôi thấy người cứ nóng bừng bất thường",bao_sot
"Tôi cảm giác như mình đang bị sốt",bao_sot
"Tôi bị rét run nhẹ từ lúc trưa",bao_sot
"Cơ thể tôi nóng lên khó chịu",bao_sot
"Tôi thấy lạnh run dù trời không lạnh",bao_sot
"Tôi bị nóng mặt nhiều giờ liền",bao_sot
"Tôi nghi mình đang sốt nhẹ",bao_sot
"Người tôi nóng hầm hập",bao_sot
"Tôi thấy nhiệt độ cơ thể tăng",bao_sot
"Tôi bị run nhẹ cả chân tay",bao_sot
"Tôi cảm thấy người như bốc nhiệt",bao_sot
"Toàn thân tôi nóng lên bất thường",bao_sot
"Tôi thấy lạnh trong người như muốn sốt",bao_sot
"Tôi cảm giác nóng đầu và người mệt",bao_sot
"Tôi bị rét run từng đợt",bao_sot
"Tôi thấy người nóng hơn bình thường",bao_sot
"Tôi nghi mình đang lên sốt",bao_sot
"Tôi bị run nhẹ và người nóng",bao_sot
"Tôi thấy cơ thể hơi nóng và khó chịu",bao_sot
"Người tôi như đang phát nhiệt",bao_sot
"Tôi lạnh run và muốn đắp chăn",bao_sot
"Tôi cảm giác như nhiệt độ cơ thể đang tăng",bao_sot
"Tôi bị nóng toàn thân từ tối qua",bao_sot
"Tôi thấy người nóng mà không rõ lý do",bao_sot
"Toàn thân tôi run nhẹ",bao_sot
"Tôi cảm giác mình bị sốt âm ỉ",bao_sot
"Tôi bị nóng lạnh thất thường",bao_sot
"Tôi thấy người bốc hỏa",bao_sot
"Tôi bị run và thấy người yếu",bao_sot
"Người tôi nóng rực lên",bao_sot
"Tôi cảm giác nóng từ bên trong người",bao_sot
"Tôi thấy lạnh toàn thân như sắp sốt",bao_sot
"Tôi bị nóng mặt và người mệt lả",bao_sot
"Tôi thấy cơ thể rét nhẹ",bao_sot
"Người tôi nóng bất thường từ sáng",bao_sot
"Tôi cảm giác người đang tăng nhiệt",bao_sot
"Tôi bị lạnh gai gai trong người",bao_sot
"Tôi thấy người như đang sốt nhẹ",bao_sot
"Cơ thể tôi nóng lên liên tục",bao_sot
"Tôi bị rét toàn thân dù mặc đủ ấm",bao_sot
"Tôi nóng bừng khi vừa nằm xuống",bao_sot
"Tôi cảm giác như bị sốt nhưng không chắc",bao_sot
"Tôi bị run người lúc chiều",bao_sot
"Người tôi cứ nóng lên từng đợt",bao_sot
"Tôi thấy gai lạnh chạy dọc sống lưng",bao_sot
"Tôi thấy đầu và người nóng bất thường",bao_sot
"Tôi bị rét run từ trong người",bao_sot
"Tôi cảm giác như đang lên cơn sốt",bao_sot
"Tôi bị nóng da toàn thân",bao_sot
"Người tôi cứ nóng bừng không chịu được",bao_sot
"Tôi thấy người bị lạnh từ bên trong",bao_sot
"Tôi cảm giác nóng hổi cả mặt",bao_sot
"Tôi bị run nhẹ mỗi khi đứng dậy",bao_sot
"Tôi cảm thấy cơ thể rét từng cơn",bao_sot
"Tôi thấy người nóng và mệt bất thường",bao_sot
"Tôi nghi mình đang sốt vì người quá nóng",bao_sot
"Tôi bị lạnh run từng lúc",bao_sot
"Tôi thấy người hơi nóng hơn mọi ngày",bao_sot
"Tôi cảm giác như sốt nhẹ từ tối qua",bao_sot
"Tôi bị run lên mỗi lần nằm xuống",bao_sot
"Tôi thấy cơ thể nóng rực cả buổi",bao_sot
"Tôi bị lạnh toàn thân dù thời tiết ấm",bao_sot
"Người tôi như đang bốc hơi",bao_sot
"Tôi cảm giác nhiệt cơ thể tăng cao",bao_sot
"Tôi bị run rẩy từng đợt",bao_sot
"Tôi thấy người ấm lên bất thường",bao_sot
"Tôi thấy lạnh trong người rồi lại nóng",bao_sot
"Tôi cảm giác sốt nhẹ nhưng không chắc chắn",bao_sot
"Tôi bị nóng toàn người từ sáng tới giờ",bao_sot
"Tôi thấy run run trong người",bao_sot
"Tôi cảm giác hơi sốt từ đêm qua",bao_sot
"Tôi bị lạnh toát người một lúc",bao_sot
"Tôi thấy nóng người mỗi khi nằm nghỉ",bao_sot
"Tôi cảm giác cơ thể bị phát nhiệt",bao_sot
"Tôi bị rét run khi đang làm việc",bao_sot
"Người tôi nóng ấm bất thường",bao_sot
"Tôi cảm giác đang lên sốt nhẹ",bao_sot
"Tôi bị lạnh tay chân dù người nóng",bao_sot
"Tôi thấy người nóng như vừa vận động mạnh",bao_sot
"Tôi bị run khẽ tay và chân",bao_sot
"Tôi cảm giác nhiệt trong người tăng mạnh",bao_sot
"Tôi thấy người nóng phừng phừng",bao_sot
"Tôi bị rét từng đợt ngắn",bao_sot
"Tôi cảm giác như mình phát sốt",bao_sot
"Tôi thấy cơ thể nóng lên rồi giảm",bao_sot
"Tôi bị lạnh sống lưng nhiều lần",bao_sot
"Tôi cảm thấy da nóng bất thường",bao_sot
"Tôi bị run nhẹ khi nằm ngủ",bao_sot
"Tôi thấy người nóng giống như sốt",bao_sot
"Tôi cảm giác đang bị nóng trong người",bao_sot
"Tôi thấy cơ thể lạnh hơn bình thường",bao_sot
"Tôi bị nóng người từ trưa đến giờ",bao_sot
"Tôi cảm giác người bị bốc hơi nóng",bao_sot
"Tôi bị run trong vài phút",bao_sot
"Tôi thấy người nóng và khó chịu",bao_sot
"Tôi nghi đang sốt vì thấy nóng toàn thân",bao_sot
"Tôi bị rét nhẹ suốt buổi",bao_sot
"Tôi cảm giác nhiệt độ tăng khi ngồi yên",bao_sot
"Tôi thấy người nóng lên khi vận động nhẹ",bao_sot
"Tôi bị lạnh run nhưng không hiểu vì sao",bao_sot
"Tôi cảm giác như cơ thể đang lên cơn sốt",bao_sot
"Tôi thấy da nóng bừng từng lúc",bao_sot
"Tôi bị run rẩy nhẹ khi đứng lâu",bao_sot
"Tôi thấy cơ thể nóng như lò sưởi",bao_sot
"Tôi cảm giác lạnh rồi nóng xen kẽ",bao_sot
"Tôi bị nóng từng đợt khiến khó chịu",bao_sot
"Tôi thấy người lạnh toát rồi lại nóng",bao_sot
"Người tôi nóng và yếu nhẹ",bao_sot
"Tôi cảm giác sốt âm ỉ trong người",bao_sot
"Tôi bị run cả buổi tối",bao_sot
"Tôi thấy người ấm lên bất thường",bao_sot
"Tôi bị nóng đầu và nóng người",bao_sot
"Tôi cảm giác trong người đang tăng nhiệt",bao_sot
"Tôi bị lạnh gai từ lúc sáng",bao_sot
"Tôi thấy người nóng đến khó chịu",bao_sot
"Tôi nghi mình bị sốt vì người bốc nhiệt",bao_sot
"Tôi bị rét nhẹ lúc ăn xong",bao_sot
"Tôi cảm giác nóng toàn thân khi nằm xuống",bao_sot
"Tôi thấy cơ thể lạnh đi rồi nóng trở lại",bao_sot
"Tôi bị nóng bừng mỗi khi đứng dậy",bao_sot
"Tôi cảm giác người nóng không bình thường",bao_sot
"Tôi bị run chân tay suốt buổi",bao_sot
"Tôi thấy người nóng hơn mọi ngày",bao_sot
"Tôi cảm giác hơi sốt từ sáng nay",bao_sot
"Tôi bị rét từng đợt ngắn trong ngày",bao_sot
"Tôi thấy người bị tăng nhiệt đột ngột",bao_sot
"Tôi cảm giác cơ thể bốc nóng kỳ lạ",bao_sot
"Tôi bị run nhẹ lúc đi lại",bao_sot
"Tôi thấy người nóng hơn khi nghỉ ngơi",bao_sot
"Tôi cảm giác sốt khi sờ trán thấy nóng",bao_sot
"Tôi bị lạnh run dù mặc áo ấm",bao_sot
"Tôi thấy da nóng và đỏ nhẹ",bao_sot
"Tôi cảm giác nóng khắp người",bao_sot
"Tôi bị run lên mỗi khi ngồi lâu",bao_sot
"Tôi thấy người nóng bừng buổi tối",bao_sot
