text,intent
Tôi cần cách tập thể dục hàng ngày,tu_van_tap_luyen
Tôi cảm giác người mệt như muốn gục,bao_met_moi
Tôi bị ho có đờm suốt buổi chiều,bao_ho
Tôi muốn biết cách điều chỉnh thời gian tập,tu_van_tap_luyen
Tôi mệt quá nên phải ngồi nghỉ,bao_met_moi
Những món nào phù hợp để ăn nhẹ buổi sáng?,tu_van_dinh_duong
Những món nào cung cấp năng lượng tốt?,tu_van_dinh_duong
Tôi bị rét nhẹ suốt buổi,bao_sot
Tôi mệt mỏi cả buổi sáng,bao_met_moi
Tôi nên ăn thêm loại đậu nào cho tốt?,tu_van_dinh_duong
Tôi bị ho liên tục từ tối qua,bao_ho
Tôi đau bụng từng lúc một,bao_dau_bung
Tôi ho từng tiếng một suốt tối nay,bao_ho
Tôi lo lắng về cuộc sống phía trước,lo_lang_stress
Tôi muốn lịch tập đơn giản mỗi ngày,tu_van_tap_luyen
Tôi lo vì sợ kết quả không như mong đợi,lo_lang_stress
Tôi cảm giác như mình đang bị sốt,bao_sot
Đầu tôi cứ đau nhẹ không rõ lý do,bao_dau_dau
Tôi bị ho khan nhẹ liên tục,bao_ho
Tôi mệt đến mức không muốn nói chuyện,bao_met_moi
Tôi bị sốt nhẹ từ tối qua,bao_sot
Bụng tôi hơi khó chịu khi đi lại,bao_dau_bung
Tôi bị stress vì cuộc sống không ổn định,lo_lang_stress
Tôi hơi mệt khi làm việc nặng,bao_met_moi
Tôi nên thử tập với dây kháng lực không?,tu_van_tap_luyen
Tôi nên ăn thế nào để cơ thể nhẹ nhàng hơn?,tu_van_dinh_duong
Tôi mệt mỏi khiến tôi khó nói chuyện,bao_met_moi
Tôi nên ăn gì để tăng cơ,tu_van_dinh_duong
Tôi cảm thấy bụng hơi nóng và khó chịu,bao_dau_bung
hôm nay đi làm hơi mệt nhưng cũng ổn,other
Tôi cảm giác mình đang yếu đi,bao_met_moi
Tôi cần tư vấn về chế độ ăn uống,tu_van_dinh_duong
Người tôi hơi nóng ran,bao_sot
Tôi áp lực vì bị kỳ vọng quá cao,lo_lang_stress
Bụng tôi bị căng đau nhẹ,bao_dau_bung
Tôi bị ho từng cơn,bao_ho
Tôi cảm giác nóng từ bên trong người,bao_sot
Bụng lâm râm từ lúc trưa,bao_dau_bung
Người tôi cứ bải hoải không muốn cử động,bao_met_moi
Tôi lo lắng không biết phải làm gì,lo_lang_stress
Tôi thấy stress khi không kịp deadline,lo_lang_stress
Tôi muốn hỏi bài tập giữ dáng đơn giản,tu_van_tap_luyen
Tôi hơi choáng và mệt mỏi,bao_met_moi
Nhức đầu nguyên buổi sáng,bao_dau_dau
Đầu tôi căng cứng khó chịu,bao_dau_dau
Tôi mệt rã rời từ hôm qua,bao_met_moi
Tôi stress mỗi khi nhắc đến deadline,lo_lang_stress
Tôi cảm giác nhiệt tăng mạnh khi nằm,bao_sot
Tôi bị nóng toàn thân từ tối qua,bao_sot
Tôi thấy lạnh trong người rồi lại nóng,bao_sot
Bụng đầy hơi từ sáng đến giờ,bao_dau_bung
Tôi muốn hỏi cách cool down sau khi tập,tu_van_tap_luyen
Tôi cảm giác như mình phát sốt,bao_sot
Tâm trạng tôi rất bất ổn những ngày này,lo_lang_stress
Tôi cảm giác đang lên sốt nhẹ,bao_sot
Tôi mệt như không còn chút sức lực,bao_met_moi
Những loại trái cây nào giàu dinh dưỡng nhất?,tu_van_dinh_duong
Tôi bị stress khi bị thúc ép liên tục,lo_lang_stress
Bụng dưới của tôi đau lâm râm từ đêm qua,bao_dau_bung
Tôi cần tư vấn bữa ăn cho người bận rộn,tu_van_dinh_duong
Tôi stress vì quá nhiều thứ xảy ra cùng lúc,lo_lang_stress
hôm nay tôi hơi lười vận động,other
Tôi nên ăn gì để không bị mệt,tu_van_dinh_duong
Tôi đau đầu nhẹ suốt buổi sáng,bao_dau_dau
Tôi bị stress vì áp lực tài chính,lo_lang_stress
Tôi ho khan thường xuyên,bao_ho
Đầu tôi nhức mỗi khi đọc lâu,bao_dau_dau
Tôi không thể bình tĩnh được,lo_lang_stress
Tôi lo lắng vì cảm thấy bản thân không đủ tốt,lo_lang_stress
Tôi muốn hỏi bài tập tốt cho dân văn phòng,tu_van_tap_luyen
Tôi thấy người như đang sốt nhẹ,bao_sot
Người tôi cảm giác yếu lắm,bao_met_moi
Đầu tôi hơi buốt mỗi khi ho,bao_dau_dau
Đầu tôi hơi quay khi bước xuống cầu thang,bao_dau_dau
Tôi nên tập sức mạnh hay tập nhẹ nhàng hơn?,tu_van_tap_luyen
Tôi muốn tập để cơ thể tỉnh táo,tu_van_tap_luyen
Đầu đau âm ỉ khi thiếu nước,bao_dau_dau
Tối nay bụng tôi khó chịu lắm,bao_dau_bung
Tôi muốn hỏi chế độ ăn uống phù hợp hằng ngày,tu_van_dinh_duong
Tôi nên ăn uống thế nào để không bị nặng bụng?,tu_van_dinh_duong
Tôi ho suốt buổi không nghỉ,bao_ho
Đầu tôi đau mỗi khi cúi xuống,bao_dau_dau
Tôi bị đau bụng không rõ lý do,bao_dau_bung
Cảm giác bụng quặn một chút rồi hết,bao_dau_bung
Tôi cảm thấy cơ thể rét từng cơn,bao_sot
Tôi thấy người nóng khi chạm vào,bao_sot
Tôi bị mệt đến mức thở cũng khó,bao_met_moi
Tôi ho nhẹ nhưng kéo dài,bao_ho
Tôi thấy cơ thể rét nhẹ,bao_sot
Tôi muốn hỏi bài tập giúp tăng sức bền cơ bản,tu_van_tap_luyen
Tôi stress khi thấy mọi thứ không theo kế hoạch,lo_lang_stress
Tôi nên dùng thêm rau hay trái cây nhiều hơn?,tu_van_dinh_duong
Tôi bị ho có ít đờm buổi sáng,bao_ho
Tôi cảm thấy đuối và không khỏe,bao_met_moi
Tôi bị rét nhẹ ngay cả khi trời nóng,bao_sot
Tôi mệt đến mức không muốn ăn,bao_met_moi
Đầu căng khi nhìn máy tính quá lâu,bao_dau_dau
Bụng trên hơi đau và cảm giác khó chịu,bao_dau_bung
Tôi thấy người nhọc và uể oải,bao_met_moi
Tôi bị đau bụng kéo nhẹ từng cơn,bao_dau_bung
Tôi cần tư vấn ăn uống khi tập thể dục,tu_van_dinh_duong
Tôi ho khan làm cảm giác khô họng,bao_ho
Tôi cảm giác người nóng không bình thường,bao_sot
Tôi ho khi đứng trước quạt,bao_ho
Tôi không có sức để tập trung,bao_met_moi
Tôi bị ho mỗi khi cười to,bao_ho
Đầu tôi căng khi nhìn màn hình,bao_dau_dau
Tôi nên tập gì để tăng sự linh hoạt,tu_van_tap_luyen
Tôi bị đau đầu nhẹ khi mới thức dậy,bao_dau_dau
Tôi bị mệt và chẳng còn sức hoạt động,bao_met_moi
Tôi muốn hỏi các động tác giúp cơ thể linh động hơn,tu_van_tap_luyen
Tôi bị đau bụng thoáng qua nhiều lần,bao_dau_bung
Tôi bị chướng bụng và đau nhẹ,bao_dau_bung
Tôi thấy toàn thân rã rời,bao_met_moi
Tôi muốn hỏi thực phẩm tốt cho mắt,tu_van_dinh_duong
Tôi nên tập thể dục trong bao lâu để duy trì sức khỏe?,tu_van_tap_luyen
Tôi bị ho nhẹ lặp đi lặp lại,bao_ho
Tôi thấy nhức đầu từ sáng tới giờ,bao_dau_dau
Tôi ho khan mấy hôm nay,bao_ho
Tôi cảm thấy lo lắng cả ngày,lo_lang_stress
Tôi cảm giác bụng khó chịu và hơi đau,bao_dau_bung
Tôi muốn biết bài tập nhẹ nhàng buổi chiều,tu_van_tap_luyen
Tôi cảm giác nóng nhưng không ra mồ hôi,bao_sot
Tôi căng thẳng vì công việc chồng chất,lo_lang_stress
Bụng hơi đau khi di chuyển nhanh,bao_dau_bung
Tôi áp lực bởi trách nhiệm gia đình,lo_lang_stress
Tôi thấy áp lực với mọi thứ xung quanh,lo_lang_stress
Tôi cảm thấy mệt mỏi buổi chiều,bao_met_moi
Tôi ho rát cổ khi vận động,bao_ho
Bụng đau nhẹ lặp lại nhiều lần,bao_dau_bung
Tôi cảm giác đầu chập chờn khó chịu,bao_dau_dau
Tôi suy nghĩ về những điều khiến tôi sợ hãi,lo_lang_stress
Tôi muốn biết món ăn tốt cho da,tu_van_dinh_duong
Tôi áp lực vì phải giải quyết quá nhiều chuyện,lo_lang_stress
Tôi nên dùng loại trái cây nào vào buổi sáng?,tu_van_dinh_duong
Tôi cảm thấy chướng bụng cả buổi trưa,bao_dau_bung
Tôi muốn hỏi cách duy trì thói quen tập luyện,tu_van_tap_luyen
Tôi bị ho có đờm vào buổi trưa,bao_ho
Tôi mệt quá nên không làm nổi việc,bao_met_moi
Tôi cảm thấy tinh thần sa sút,lo_lang_stress
Tôi căng thẳng khi có thông báo công việc,lo_lang_stress
ngày mai tôi định đi chơi,other
Tôi bị lạnh run từng hồi,bao_sot
Tôi mệt muốn nghỉ ngơi ngay lập tức,bao_met_moi
Tôi cảm thấy bụng bị đầy hơi bất thường,bao_dau_bung
Tôi bị căng thẳng khi làm việc,lo_lang_stress
Tôi ho khi cười lớn,bao_ho
Tôi cần bài tập giúp thả lỏng,tu_van_tap_luyen
Tôi nghĩ nhiều đến mức đau đầu,lo_lang_stress
Tôi đau bụng nhẹ nhưng dai dẳng,bao_dau_bung
Tôi căng thẳng vì thói quen cầu toàn của mình,lo_lang_stress
Tôi cứ ho từng tiếng một,bao_ho
Tôi thấy da nóng lên từng lúc,bao_sot
Tôi cần bài tập không cần thiết bị,tu_van_tap_luyen
Tôi chỉ muốn nằm xuống vì quá mệt,bao_met_moi
Tôi muốn ăn uống đủ chất hơn,tu_van_dinh_duong
Tôi nên dùng sữa vào thời điểm nào?,tu_van_dinh_duong
Những món nào giúp ăn uống tốt hơn?,tu_van_dinh_duong
Tôi muốn hỏi về các bài tập nhẹ buổi sáng,tu_van_tap_luyen
Tôi dễ căng thẳng khi gặp người lạ,lo_lang_stress
hôm nay thật là dài,other
Tôi cần bài tập tăng độ linh hoạt,tu_van_tap_luyen
Tôi nên dùng loại hạt nào cho bữa phụ?,tu_van_dinh_duong
Tôi muốn gợi ý món ăn ít dầu mỡ,tu_van_dinh_duong
Bụng tôi bị ê ê khó mô tả,bao_dau_bung
Tôi bị đau nhẹ vùng bụng trên,bao_dau_bung
Tôi thấy đầu hơi choáng và nhức,bao_dau_dau
Tôi bị run nhẹ khi đi ra gió,bao_sot
Tôi muốn tập để bớt mệt mỏi,tu_van_tap_luyen
Tôi bị lạnh tay chân dù người nóng,bao_sot
Tôi khó chịu vì mệt mỏi,bao_met_moi
Tôi cảm giác đuối sức,bao_met_moi
Bụng đau nhẹ từng đợt,bao_dau_bung
Tôi nên ăn gì để giảm stress,tu_van_dinh_duong
Tôi thấy đầu nặng và khó chịu,bao_dau_dau
Bụng âm ỉ khi vừa tỉnh dậy,bao_dau_bung
Tôi nên tập bài thư giãn cơ nào?,tu_van_tap_luyen
Tôi nên tập bài nào giúp vận động nhanh nhẹ?,tu_van_tap_luyen
Tôi cảm giác bụng bị nặng và đau,bao_dau_bung
Tôi bị ho khan khi ngồi lâu,bao_ho
Tôi làm gì cũng thấy đuối,bao_met_moi
Tôi đau vùng trán nhẹ,bao_dau_dau
Tôi stress và không muốn nói chuyện với ai,lo_lang_stress
Đầu nhức từng cơn nhỏ,bao_dau_dau
Tôi nên ăn bao nhiêu bữa một ngày để tốt nhất?,tu_van_dinh_duong
Bụng tôi bị khó chịu ngay từ sáng,bao_dau_bung
Tôi bị sốt từng đợt,bao_sot
Tôi cần lời khuyên dinh dưỡng cho da đẹp,tu_van_dinh_duong
Tôi cứ bị ho mỗi khi nói,bao_ho
Tôi cần một lịch tập đơn giản mỗi ngày,tu_van_tap_luyen
Tôi cảm thấy người nóng và mệt,bao_sot
Tôi cảm giác nhiệt trong người tăng mạnh,bao_sot
Tôi muốn hỏi bài tập dành cho người mới,tu_van_tap_luyen
Tôi bị mệt suốt từ sáng đến giờ,bao_met_moi
Tôi ho vài tiếng rồi thôi,bao_ho
Đầu bị nhói một chút khi xoay cổ,bao_dau_dau
Tôi thấy bụng dưới cứ đau râm ran,bao_dau_bung
Tôi muốn tập luyện mỗi ngày nhưng chưa có kế hoạch,tu_van_tap_luyen
Tôi thấy cơ thể không linh hoạt vì mệt,bao_met_moi
Tôi ho và hơi mệt cổ,bao_ho
Người tôi cứ đuối suốt buổi,bao_met_moi
Tôi muốn biết món ăn giúp phục hồi cơ bắp,tu_van_dinh_duong
Tôi mệt mỏi vì làm việc liên tục,bao_met_moi
Tôi ho khan khi nói to,bao_ho
Tôi ho suốt lúc trời thay đổi,bao_ho
Đầu tôi hơi nóng và đau,bao_dau_dau
Bụng hơi nhói rồi lại âm ỉ,bao_dau_bung
bạn có đang online không,other
Người tôi nóng và mệt,bao_sot
Tôi nên tập những gì để tăng độ dẻo dai?,tu_van_tap_luyen
Tôi cần bài tập để cơ thể bớt căng,tu_van_tap_luyen
Tôi cảm giác cơ thể suy yếu,bao_met_moi
Tôi ho khan nhưng không sốt,bao_ho
Tôi đau bụng nhẹ khi nằm sấp,bao_dau_bung
Tôi nên ăn gì để khỏe hơn?,tu_van_dinh_duong
Tôi ho khan khiến họng đau rát,bao_ho
Tôi cảm thấy buồn ngủ và mệt,bao_met_moi
Đầy hơi và bụng hơi thắt lại,bao_dau_bung
Đầu bị nhói từng chỗ nhỏ,bao_dau_dau
Tôi uể oải chẳng nghĩ nổi việc gì,bao_met_moi
Tôi hơi chóng mặt khi xoay người,bao_dau_dau
Bụng đau nhẹ mỗi khi đi lại,bao_dau_bung
Bụng đau âm ỉ giống như bị kéo nhẹ,bao_dau_bung
Tôi cảm giác người đang tăng nhiệt,bao_sot
Tôi nên tập luyện nhẹ mỗi sáng như thế nào?,tu_van_tap_luyen
Tôi bị đau đầu từ hôm qua,bao_dau_dau
Đầu tôi cứ căng căng khó chịu,bao_dau_dau
Đầu tôi nặng và hơi buốt,bao_dau_dau
Tôi cần bài tập cải thiện tư thế,tu_van_tap_luyen
Tôi có cần thay đổi cách ăn uống hằng ngày không?,tu_van_dinh_duong
Tôi có cảm giác bụng nặng và khó chịu,bao_dau_bung
Đầu tôi đau lan từ gáy lên,bao_dau_dau
Tôi thấy người nóng và mệt bất thường,bao_sot
hôm nay thật là nóng nực,other
Tôi cảm giác không còn sức để làm gì,bao_met_moi
Bụng tôi khó chịu cả buổi chiều nay,bao_dau_bung
Tôi muốn hỏi nên ăn gì để khỏe hơn,tu_van_dinh_duong
Tôi bị đuối sức sau khi làm việc,bao_met_moi
Bụng tôi cứ đầy và đau âm ỉ,bao_dau_bung
Tôi nên ăn bao nhiêu bữa chính một ngày?,tu_van_dinh_duong
Tôi cần tư vấn thực phẩm tăng đề kháng,tu_van_dinh_duong
bạn có rảnh không,other
Tôi ho có đờm loãng,bao_ho
Tôi suy nghĩ sâu về mọi thứ khiến tôi mệt mỏi,lo_lang_stress
Tôi muốn hỏi bài tập phù hợp buổi tối,tu_van_tap_luyen
Tôi thấy bụng không thoải mái suốt buổi,bao_dau_bung
Tôi cảm thấy nóng khi chạm trán,bao_sot
Tôi thấy bản thân kiệt quệ năng lượng,bao_met_moi
Tôi bị mất sức và rất mệt,bao_met_moi
Những món nào tốt cho hệ tiêu hóa?,tu_van_dinh_duong
Đầu bị nhói nhẹ như kim châm,bao_dau_dau
Tôi thấy mệt nhiều hơn mọi ngày,bao_met_moi
Tôi muốn hỏi cách tập hợp lý khi mới bắt đầu,tu_van_tap_luyen
Tôi nên thử vài bài tập đơn giản để làm quen,tu_van_tap_luyen
Tôi mệt khi làm việc nhẹ cũng đuối,bao_met_moi
Những loại rau củ nào cung cấp nhiều chất xơ?,tu_van_dinh_duong
Tôi cảm giác đầu bị đè xuống,bao_dau_dau
Tôi thấy người nóng và yếu dần,bao_sot
Tôi muốn hỏi cách chọn trái cây chín tự nhiên,tu_van_dinh_duong
Tôi nên tập tăng cường lực như thế nào?,tu_van_tap_luyen
Tôi nên tập gì để giữ cơ thể vận động hàng ngày?,tu_van_tap_luyen
trời hôm nay đẹp thật,other
Tôi thấy người nóng và hơi run,bao_sot
tôi đang tìm việc mới,other
Tôi đau bụng nhẹ nhưng khó chịu,bao_dau_bung
Tôi nên tập thể dục bao lâu mỗi buổi?,tu_van_tap_luyen
Tôi cần bài tập cho buổi sáng,tu_van_tap_luyen
Tôi cần bài tập nhỏ nhưng hiệu quả,tu_van_tap_luyen
Bụng dưới tôi đau âm ỉ suốt đêm,bao_dau_bung
Tôi lo lắng khi phải gặp nhiều người,lo_lang_stress
Tôi mệt làm tôi chẳng muốn ra ngoài,bao_met_moi
Tôi bị đau âm ỉ ở bụng từ sáng,bao_dau_bung
Tôi ho khi nói chuyện một lúc lâu,bao_ho
Tôi bị nhức nhẹ vùng trán,bao_dau_dau
Bạn gợi ý vài món tốt cho cơ thể tôi được không?,tu_van_dinh_duong
Tôi căng thẳng khi phải xử lý chuyện gia đình,lo_lang_stress
Tôi ho khan khiến họng khô,bao_ho
Tôi đau bụng khi uống sữa,bao_dau_bung
Đầu tôi như bị bóp lại lúc mệt,bao_dau_dau
Tôi hơi chóng mặt vì mệt,bao_met_moi
Đau bụng dưới nhẹ nhưng dai dẳng,bao_dau_bung
Tôi bị áp lực khi phải chịu trách nhiệm nhiều việc,lo_lang_stress
Tôi ho có đờm trắng nhẹ,bao_ho
Tôi cảm giác nhiệt cơ thể tăng cao,bao_sot
Tôi muốn tìm bài tập phù hợp cho người mới hoàn toàn,tu_van_tap_luyen
Tôi mệt không muốn làm gì,bao_met_moi
Tôi bị áp lực tinh thần từ người xung quanh,lo_lang_stress
Bụng dưới đau lâm râm không rõ lý do,bao_dau_bung
Tôi bị đau đầu một lúc rồi giảm,bao_dau_dau
Tôi cảm giác hơi sốt từ đêm qua,bao_sot
Đầu tôi hơi nhức lúc nghỉ trưa,bao_dau_dau
Tôi muốn hỏi bài tập phù hợp cho người bận rộn,tu_van_tap_luyen
Tôi căng thẳng vì mọi thứ diễn ra không như mong muốn,lo_lang_stress
Tôi nên phân chia ngày nghỉ trong tuần thế nào?,tu_van_tap_luyen
Tôi thấy người nóng rực buổi chiều,bao_sot
hôm nay đến công ty muộn,other
Tôi cảm thấy không đủ sức làm việc,bao_met_moi
Tôi hay run rẩy vì lo âu,lo_lang_stress
Tôi thấy lạnh run dù trời không lạnh,bao_sot
Tôi hay bị đau đầu vào buổi tối,bao_dau_dau
Tôi ho có đờm đặc nhẹ,bao_ho
Tôi mệt muốn nghỉ cả ngày hôm nay,bao_met_moi
Tôi ho khi hít phải mùi lạ,bao_ho
Tôi cảm giác bụng bị căng bất thường,bao_dau_bung
Tôi muốn cải thiện chế độ ăn uống,tu_van_dinh_duong
Tôi không thể thư giãn được,lo_lang_stress
Tôi ho nhẹ mỗi khi chạy xe,bao_ho
Tôi thấy đầu hơi giật giật nhẹ,bao_dau_dau
Đầu tôi đau âm ỉ mỗi sáng,bao_dau_dau
Tôi thấy đầu hơi nặng,bao_dau_dau
Đầu tôi căng cứng cả buổi sáng,bao_dau_dau
có tin gì mới không,other
"Tôi đang muốn xây dựng thực đơn, bạn gợi ý giúp tôi",tu_van_dinh_duong
chào buổi sáng,other
Tôi cảm thấy nóng bất thường buổi tối,bao_sot
Bạn tư vấn giúp tôi thực đơn ăn uống hợp lý được không?,tu_van_dinh_duong
Tôi nên chọn bài tập đơn giản hay nâng cao?,tu_van_tap_luyen
Bụng quặn nhẹ khi đứng dậy,bao_dau_bung
Tôi cảm thấy cơ thể bị sốt nhẹ,bao_sot
Tôi muốn biết cách ăn đúng bữa,tu_van_dinh_duong
Tôi bị ho dai dẳng mấy ngày,bao_ho
Đầu bị đau nhẹ khi nằm xuống,bao_dau_dau
Tôi muốn biết món ăn tốt cho tiêu hóa,tu_van_dinh_duong
Tôi mệt mỏi kéo dài từ hôm qua,bao_met_moi
Tôi muốn tập giúp tăng độ dẻo dai,tu_van_tap_luyen
Tôi mệt bất chợt dù không làm gì,bao_met_moi
Tôi suy nghĩ liên tục về việc cần làm,lo_lang_stress
Tôi thấy người nóng như vừa vận động mạnh,bao_sot
Tôi thấy đầu nhói nhẹ rồi biến mất,bao_dau_dau
Tôi căng thẳng kéo dài vì công việc tồn đọng,lo_lang_stress
Tôi muốn hỏi về chế độ ăn uống hằng ngày,tu_van_dinh_duong
Tôi ho từng cơn nhỏ,bao_ho
Tôi thấy người nóng hơn bình thường,bao_sot
Tôi căng thẳng đến mức khó ngủ,lo_lang_stress
Tôi hơi ớn lạnh rồi lại nóng,bao_sot
Bụng dưới lâu lâu lại nhói nhẹ,bao_dau_bung
Bụng quặn vài lần trong buổi sáng,bao_dau_bung
tối qua tôi xem phim kinh dị,other
Tôi thấy cơ thể yếu bất thường,bao_met_moi
tôi đang uống trà nè,other
Tôi cảm thấy lo lắng cả khi đang nghỉ ngơi,lo_lang_stress
Tôi suy nghĩ nhiều khiến tâm trí rối loạn,lo_lang_stress
tôi đang chơi game,other
Tôi thấy người lả đi,bao_met_moi
Tôi cần gợi ý cách vận động tại nhà,tu_van_tap_luyen
Bụng hơi quặn lúc mới ngủ dậy,bao_dau_bung
Người tôi cứ yếu và chậm chạp,bao_met_moi
Tôi muốn học thêm vài chuyển động nhẹ nhàng,tu_van_tap_luyen
Tôi nên tập thêm môn nào ngoài đi bộ?,tu_van_tap_luyen
Tôi lo vì sợ làm mất lòng ai đó,lo_lang_stress
Tôi nên tập bao lâu để duy trì phong độ?,tu_van_tap_luyen
Tôi thấy nóng trong người nhiều hơn hôm qua,bao_sot
Bụng dưới đau nhẹ lúc cúi xuống,bao_dau_bung
Tôi bị nóng và hơi rét run,bao_sot
Tôi ho có đờm mỗi khi thức dậy,bao_ho
Tôi nên ăn uống thế nào để hạn chế tăng cân?,tu_van_dinh_duong
Tôi muốn hỏi thực phẩm tăng sức bền,tu_van_dinh_duong
Tôi thấy căng thẳng suốt mấy hôm nay,lo_lang_stress
Người tôi cứ nặng nề khó chịu,bao_met_moi
cho tôi kể bạn nghe chuyện này,other
Những món nào phù hợp để ăn khi bận?,tu_van_dinh_duong
Tôi mệt khi vừa ngủ dậy,bao_met_moi
Tôi bị ho khan khi đi lại nhiều,bao_ho
Tôi thấy bụng quặn vài lần rồi thôi,bao_dau_bung
Tôi bị ho mỗi sáng,bao_ho
Tôi thấy người nóng lên mỗi lúc một nhiều,bao_sot
Tôi thấy người nóng lên bất chợt,bao_sot
Tôi cảm thấy bất an suốt cả ngày,lo_lang_stress
Tôi bị ho khan bất chợt,bao_ho
Tôi bị mệt nên chẳng tập trung nổi,bao_met_moi
Tôi muốn tập để cải thiện tinh thần,tu_van_tap_luyen
Bụng bị khó chịu lâm râm từ khi ngủ dậy,bao_dau_bung
Tôi ho khan suốt buổi sáng,bao_ho
Tôi nên kiêng đồ ngọt nhiều không?,tu_van_dinh_duong
Tôi muốn vận động sau nhiều giờ ngồi,tu_van_tap_luyen
Tôi cảm giác người nóng hơn mọi hôm,bao_sot
Tôi nên thay đổi bữa tối như thế nào cho hợp lý?,tu_van_dinh_duong
thích ăn món gì vậy,other
Tôi mệt đến mức mắt cũng mỏi theo,bao_met_moi
Tôi thấy bụng đau âm ỉ vào buổi tối,bao_dau_bung
Tôi bị chướng bụng suốt buổi,bao_dau_bung
Tôi hay nghĩ những chuyện xấu,lo_lang_stress
Tôi muốn hỏi cách xây dựng thói quen tập dài hạn,tu_van_tap_luyen
Đầu tôi bị đau một bên,bao_dau_dau
Tôi muốn biết cách cân bằng tinh bột trong bữa ăn,tu_van_dinh_duong
Tôi ho nhẹ mỗi khi nuốt nước bọt,bao_ho
Tôi nên ăn gì vào buổi sáng cho khỏe,tu_van_dinh_duong
Tôi cảm thấy bụng đau mỗi khi di chuyển,bao_dau_bung
Tôi căng thẳng trong mọi cuộc trò chuyện,lo_lang_stress
Tôi căng thẳng khi bước vào chỗ đông người,lo_lang_stress
Tôi nên uống nước trong bữa ăn hay sau bữa ăn?,tu_van_dinh_duong
Tôi thấy cơ thể nóng rực cả buổi,bao_sot
Từ sáng tới giờ tôi thấy lúc thì nổi gai người từ tối qua đến giờ,bao_sot
Hôm nay tôi cảm thấy thân nhiệt tăng nhẹ khoảng vài tiếng nay muốn hỏi có cần đi khám,bao_sot
Mấy hôm nay tôi cảm thấy cảm giác kiệt sức dù không làm nhiều vì thường xuyên thức khuya,bao_met_moi
Dạo này tôi hay ho khan cả ngày mỗi sáng sau khi ngủ dậy khá phiền nên muốn hỏi thử,bao_ho
Mình cảm giác người nóng trong người khác thường suốt từ đêm qua,bao_sot
Hôm nay tôi thấy nặng nặng phần sau gáy mấy hôm nay,bao_dau_dau
Gần đây tôi thường ho ít nhưng cứ lặp lại mỗi sáng sau khi ngủ dậy,bao_ho
Khoảng một tuần nay tôi thấy cơ thể uể oải suốt ngày không biết nên nghỉ ngơi thế nào,bao_met_moi
Tôi muốn hỏi các bài tập giúp cải thiện tư thế cơ thể không quá nặng nhưng đều đặn?,tu_van_tap_luyen
Mình đang bị ho nhiều khi cười to khi đi ngoài đường bụi muốn hỏi có cần đi khám không,bao_ho
Tôi lúc nào cũng thấy rất khó thư giãn đầu óc không biết làm sao để bớt lo,lo_lang_stress
Mình đang bị căng tức hai bên thái dương khoảng vài tiếng gần đây không biết có nghiêm trọng không,bao_dau_dau
Mình muốn hỏi thêm về bài tập giãn cơ sau khi ngồi lâu?,tu_van_tap_luyen
Dạo gần đây mình cứ thấy chỉ muốn ngủ thêm hoài không biết nên nghỉ ngơi thế nào,bao_met_moi
Chào bạn một số thói quen tốt buổi sáng?,other
Tôi lúc nào cũng thấy người lờ đờ khó tập trung muốn tìm cách lấy lại năng lượng,bao_met_moi
Tôi bị ho khục khặc rất khó chịu từ sáng đến giờ mong được tư vấn cách theo dõi,bao_ho
Chào bạn hôm nay thời tiết thế nào ở Hà Nội phù hợp với người đi làm văn phòng?,other
Dạo gần đây mình cứ thấy cơ thể không còn sung sức như trước sau nhiều hôm OT liên tục,bao_met_moi
Từ tối qua tôi bắt đầu ho rát cổ họng khi ở trong phòng điều hòa,bao_ho
Mình cần tư vấn về lịch tập giúp cơ thể dẻo dai hơn để duy trì sức khỏe lâu dài?,tu_van_tap_luyen
Hôm nay tôi thấy đau đầu mỗi khi nhìn màn hình mỗi lần cúi xuống,bao_dau_dau
Tôi muốn hỏi cách ăn uống để tăng sức đề kháng phù hợp với người hay ngồi nhiều?,tu_van_dinh_duong
Hôm nay tôi cảm thấy tay chân đôi lúc lạnh buốt khoảng vài tiếng nay,bao_sot
Dạo gần đây tôi hay áp lực vì phải gánh nhiều trách nhiệm khá lo nên muốn được tư vấn,lo_lang_stress
Dạo này tôi cảm thấy căng thẳng chuyện gia đình làm tôi không còn hứng thú gì,lo_lang_stress
Dạo này tôi hay cảm giác tức bụng khó chịu sau khi ăn sáng xong mong được tư vấn thêm,bao_dau_bung
Mình muốn hỏi thêm về lịch tập giúp cơ thể dẻo dai hơn để cơ thể linh hoạt hơn?,tu_van_tap_luyen
Mình đang bị choáng nhẹ khi đứng lên khoảng vài tiếng gần đây chỉ thấy ảnh hưởng công việc nhiều,bao_dau_dau
Gần đây mình rất cơ thể không còn sung sức như trước vì không có thời gian thư giãn,bao_met_moi
Này chatbot một số mẹo tập trung khi làm việc?,other
Tôi cần tư vấn gợi ý bữa trưa nhanh nhưng đủ chất?,tu_van_dinh_duong
Tôi bị ho lặp lại nhiều lần trong ngày khoảng một tuần gần đây không rõ nguyên nhân là gì,bao_ho
Bạn ơi một số cách quản lý thời gian hiệu quả?,other
Tôi muốn hỏi thực đơn giúp giảm mỡ nhưng vẫn khỏe phù hợp với người hay ngồi nhiều?,tu_van_dinh_duong
Này chatbot một số mẹo tập trung khi làm việc được không?,other
Tôi muốn hỏi thực đơn nhiều rau cho cả gia đình để áp dụng lâu dài mà không chán?,tu_van_dinh_duong
